"","survey","year","species","sizebin","inpN","prey","value","obs"
"49201",2,69,"Norwegian_ssh",4,100,"Blue_whiting",1e-06,0
"49202",2,69,"Norwegian_ssh",4,100,"Capelin",0.00120360630651728,0
"49203",2,69,"Norwegian_ssh",4,100,"Green_halibut",1e-06,0
"49204",2,69,"Norwegian_ssh",4,100,"Haddock",1e-06,0
"49205",2,69,"Norwegian_ssh",4,100,"Long_rough_dab",1e-06,0
"49206",2,69,"Norwegian_ssh",4,100,"Mackerel",1e-06,0
"49207",2,69,"Norwegian_ssh",4,100,"North_atl_cod",1e-06,0
"49208",2,69,"Norwegian_ssh",4,100,"Norwegian_ssh",1e-06,0
"49209",2,69,"Norwegian_ssh",4,100,"Polar_cod",1e-06,0
"49210",2,69,"Norwegian_ssh",4,100,"Redfish",1e-06,0
"49211",2,69,"Norwegian_ssh",4,100,"Saithe",1e-06,0
"49212",2,69,"Norwegian_ssh",4,100,"allotherprey",0.998796393693483,100
"49213",2,70,"Norwegian_ssh",2,100,"Blue_whiting",1e-06,0
"49214",2,70,"Norwegian_ssh",2,100,"Capelin",0.0218175632803686,0
"49215",2,70,"Norwegian_ssh",2,100,"Green_halibut",1e-06,0
"49216",2,70,"Norwegian_ssh",2,100,"Haddock",1e-06,0
"49217",2,70,"Norwegian_ssh",2,100,"Long_rough_dab",1e-06,0
"49218",2,70,"Norwegian_ssh",2,100,"Mackerel",1e-06,0
"49219",2,70,"Norwegian_ssh",2,100,"North_atl_cod",1e-06,0
"49220",2,70,"Norwegian_ssh",2,100,"Norwegian_ssh",1e-06,0
"49221",2,70,"Norwegian_ssh",2,100,"Polar_cod",1e-06,0
"49222",2,70,"Norwegian_ssh",2,100,"Redfish",1e-06,0
"49223",2,70,"Norwegian_ssh",2,100,"Saithe",1e-06,0
"49224",2,70,"Norwegian_ssh",2,100,"allotherprey",0.978182436719631,100
"49225",2,70,"Norwegian_ssh",3,100,"Blue_whiting",1e-06,0
"49226",2,70,"Norwegian_ssh",3,100,"Capelin",0.0113244459783924,0
"49227",2,70,"Norwegian_ssh",3,100,"Green_halibut",1e-06,0
"49228",2,70,"Norwegian_ssh",3,100,"Haddock",1e-06,0
"49229",2,70,"Norwegian_ssh",3,100,"Long_rough_dab",1e-06,0
"49230",2,70,"Norwegian_ssh",3,100,"Mackerel",1e-06,0
"49231",2,70,"Norwegian_ssh",3,100,"North_atl_cod",1e-06,0
"49232",2,70,"Norwegian_ssh",3,100,"Norwegian_ssh",1e-06,0
"49233",2,70,"Norwegian_ssh",3,100,"Polar_cod",1e-06,0
"49234",2,70,"Norwegian_ssh",3,100,"Redfish",1e-06,0
"49235",2,70,"Norwegian_ssh",3,100,"Saithe",1e-06,0
"49236",2,70,"Norwegian_ssh",3,100,"allotherprey",0.988675554021608,100
"49237",2,70,"Norwegian_ssh",4,100,"Blue_whiting",1e-06,0
"49238",2,70,"Norwegian_ssh",4,100,"Capelin",0.00233926605694181,0
"49239",2,70,"Norwegian_ssh",4,100,"Green_halibut",1e-06,0
"49240",2,70,"Norwegian_ssh",4,100,"Haddock",1e-06,0
"49241",2,70,"Norwegian_ssh",4,100,"Long_rough_dab",1e-06,0
"49242",2,70,"Norwegian_ssh",4,100,"Mackerel",1e-06,0
"49243",2,70,"Norwegian_ssh",4,100,"North_atl_cod",1e-06,0
"49244",2,70,"Norwegian_ssh",4,100,"Norwegian_ssh",1e-06,0
"49245",2,70,"Norwegian_ssh",4,100,"Polar_cod",1e-06,0
"49246",2,70,"Norwegian_ssh",4,100,"Redfish",1e-06,0
"49247",2,70,"Norwegian_ssh",4,100,"Saithe",1e-06,0
"49248",2,70,"Norwegian_ssh",4,100,"allotherprey",0.997660733943058,100
"49249",2,71,"Norwegian_ssh",1,100,"Blue_whiting",1e-06,0
"49250",2,71,"Norwegian_ssh",1,100,"Capelin",0.0241370899346559,0
"49251",2,71,"Norwegian_ssh",1,100,"Green_halibut",1e-06,0
"49252",2,71,"Norwegian_ssh",1,100,"Haddock",1e-06,0
"49253",2,71,"Norwegian_ssh",1,100,"Long_rough_dab",1e-06,0
"49254",2,71,"Norwegian_ssh",1,100,"Mackerel",1e-06,0
"49255",2,71,"Norwegian_ssh",1,100,"North_atl_cod",1e-06,0
"49256",2,71,"Norwegian_ssh",1,100,"Norwegian_ssh",1e-06,0
"49257",2,71,"Norwegian_ssh",1,100,"Polar_cod",1e-06,0
"49258",2,71,"Norwegian_ssh",1,100,"Redfish",1e-06,0
"49259",2,71,"Norwegian_ssh",1,100,"Saithe",1e-06,0
"49260",2,71,"Norwegian_ssh",1,100,"allotherprey",0.975862910065344,100
"49261",2,71,"Norwegian_ssh",2,100,"Blue_whiting",1e-06,0
"49262",2,71,"Norwegian_ssh",2,100,"Capelin",0.024199350348435,0
"49263",2,71,"Norwegian_ssh",2,100,"Green_halibut",1e-06,0
"49264",2,71,"Norwegian_ssh",2,100,"Haddock",1e-06,0
"49265",2,71,"Norwegian_ssh",2,100,"Long_rough_dab",1e-06,0
"49266",2,71,"Norwegian_ssh",2,100,"Mackerel",1e-06,0
"49267",2,71,"Norwegian_ssh",2,100,"North_atl_cod",1e-06,0
"49268",2,71,"Norwegian_ssh",2,100,"Norwegian_ssh",1e-06,0
"49269",2,71,"Norwegian_ssh",2,100,"Polar_cod",1e-06,0
"49270",2,71,"Norwegian_ssh",2,100,"Redfish",1e-06,0
"49271",2,71,"Norwegian_ssh",2,100,"Saithe",1e-06,0
"49272",2,71,"Norwegian_ssh",2,100,"allotherprey",0.975800649651565,100
"49273",2,71,"Norwegian_ssh",3,100,"Blue_whiting",1e-06,0
"49274",2,71,"Norwegian_ssh",3,100,"Capelin",0.0150509493380559,1
"49275",2,71,"Norwegian_ssh",3,100,"Green_halibut",1e-06,0
"49276",2,71,"Norwegian_ssh",3,100,"Haddock",1e-06,0
"49277",2,71,"Norwegian_ssh",3,100,"Long_rough_dab",1e-06,0
"49278",2,71,"Norwegian_ssh",3,100,"Mackerel",1e-06,0
"49279",2,71,"Norwegian_ssh",3,100,"North_atl_cod",1e-06,0
"49280",2,71,"Norwegian_ssh",3,100,"Norwegian_ssh",1e-06,0
"49281",2,71,"Norwegian_ssh",3,100,"Polar_cod",1e-06,0
"49282",2,71,"Norwegian_ssh",3,100,"Redfish",1e-06,0
"49283",2,71,"Norwegian_ssh",3,100,"Saithe",1e-06,0
"49284",2,71,"Norwegian_ssh",3,100,"allotherprey",0.984949050661944,99
"49285",2,71,"Norwegian_ssh",4,100,"Blue_whiting",1e-06,0
"49286",2,71,"Norwegian_ssh",4,100,"Capelin",0.00545365855043134,0
"49287",2,71,"Norwegian_ssh",4,100,"Green_halibut",1e-06,0
"49288",2,71,"Norwegian_ssh",4,100,"Haddock",1e-06,0
"49289",2,71,"Norwegian_ssh",4,100,"Long_rough_dab",1e-06,0
"49290",2,71,"Norwegian_ssh",4,100,"Mackerel",1e-06,0
"49291",2,71,"Norwegian_ssh",4,100,"North_atl_cod",1e-06,0
"49292",2,71,"Norwegian_ssh",4,100,"Norwegian_ssh",1e-06,0
"49293",2,71,"Norwegian_ssh",4,100,"Polar_cod",1e-06,0
"49294",2,71,"Norwegian_ssh",4,100,"Redfish",1e-06,0
"49295",2,71,"Norwegian_ssh",4,100,"Saithe",1e-06,0
"49296",2,71,"Norwegian_ssh",4,100,"allotherprey",0.994546341449569,100
"49297",2,71,"Norwegian_ssh",5,100,"Blue_whiting",1e-06,0
"49298",2,71,"Norwegian_ssh",5,100,"Capelin",0.0012758905247012,0
"49299",2,71,"Norwegian_ssh",5,100,"Green_halibut",1e-06,0
"49300",2,71,"Norwegian_ssh",5,100,"Haddock",1e-06,0
"49301",2,71,"Norwegian_ssh",5,100,"Long_rough_dab",1e-06,0
"49302",2,71,"Norwegian_ssh",5,100,"Mackerel",1e-06,0
"49303",2,71,"Norwegian_ssh",5,100,"North_atl_cod",1e-06,0
"49304",2,71,"Norwegian_ssh",5,100,"Norwegian_ssh",1e-06,0
"49305",2,71,"Norwegian_ssh",5,100,"Polar_cod",1e-06,0
"49306",2,71,"Norwegian_ssh",5,100,"Redfish",1e-06,0
"49307",2,71,"Norwegian_ssh",5,100,"Saithe",1e-06,0
"49308",2,71,"Norwegian_ssh",5,100,"allotherprey",0.998724109475299,100
"49309",2,72,"Norwegian_ssh",1,100,"Blue_whiting",1e-06,0
"49310",2,72,"Norwegian_ssh",1,100,"Capelin",0.00668996454569744,0
"49311",2,72,"Norwegian_ssh",1,100,"Green_halibut",1e-06,0
"49312",2,72,"Norwegian_ssh",1,100,"Haddock",1e-06,0
"49313",2,72,"Norwegian_ssh",1,100,"Long_rough_dab",1e-06,0
"49314",2,72,"Norwegian_ssh",1,100,"Mackerel",1e-06,0
"49315",2,72,"Norwegian_ssh",1,100,"North_atl_cod",1e-06,0
"49316",2,72,"Norwegian_ssh",1,100,"Norwegian_ssh",1e-06,0
"49317",2,72,"Norwegian_ssh",1,100,"Polar_cod",1e-06,0
"49318",2,72,"Norwegian_ssh",1,100,"Redfish",1e-06,0
"49319",2,72,"Norwegian_ssh",1,100,"Saithe",1e-06,0
"49320",2,72,"Norwegian_ssh",1,100,"allotherprey",0.993310035454303,100
"49321",2,72,"Norwegian_ssh",2,100,"Blue_whiting",1e-06,0
"49322",2,72,"Norwegian_ssh",2,100,"Capelin",0.00671884040283023,0
"49323",2,72,"Norwegian_ssh",2,100,"Green_halibut",1e-06,0
"49324",2,72,"Norwegian_ssh",2,100,"Haddock",1e-06,0
"49325",2,72,"Norwegian_ssh",2,100,"Long_rough_dab",1e-06,0
"49326",2,72,"Norwegian_ssh",2,100,"Mackerel",1e-06,0
"49327",2,72,"Norwegian_ssh",2,100,"North_atl_cod",1e-06,0
"49328",2,72,"Norwegian_ssh",2,100,"Norwegian_ssh",1e-06,0
"49329",2,72,"Norwegian_ssh",2,100,"Polar_cod",1e-06,0
"49330",2,72,"Norwegian_ssh",2,100,"Redfish",1e-06,0
"49331",2,72,"Norwegian_ssh",2,100,"Saithe",1e-06,0
"49332",2,72,"Norwegian_ssh",2,100,"allotherprey",0.99328115959717,100
"49333",2,72,"Norwegian_ssh",3,100,"Blue_whiting",1e-06,0
"49334",2,72,"Norwegian_ssh",3,100,"Capelin",0.00364543978986827,0
"49335",2,72,"Norwegian_ssh",3,100,"Green_halibut",1e-06,0
"49336",2,72,"Norwegian_ssh",3,100,"Haddock",1e-06,0
"49337",2,72,"Norwegian_ssh",3,100,"Long_rough_dab",1e-06,0
"49338",2,72,"Norwegian_ssh",3,100,"Mackerel",1e-06,0
"49339",2,72,"Norwegian_ssh",3,100,"North_atl_cod",1e-06,0
"49340",2,72,"Norwegian_ssh",3,100,"Norwegian_ssh",1e-06,0
"49341",2,72,"Norwegian_ssh",3,100,"Polar_cod",1e-06,0
"49342",2,72,"Norwegian_ssh",3,100,"Redfish",1e-06,0
"49343",2,72,"Norwegian_ssh",3,100,"Saithe",1e-06,0
"49344",2,72,"Norwegian_ssh",3,100,"allotherprey",0.996354560210132,100
"49345",2,72,"Norwegian_ssh",4,100,"Blue_whiting",1e-06,0
"49346",2,72,"Norwegian_ssh",4,100,"Capelin",0.00131410073664145,0
"49347",2,72,"Norwegian_ssh",4,100,"Green_halibut",1e-06,0
"49348",2,72,"Norwegian_ssh",4,100,"Haddock",1e-06,0
"49349",2,72,"Norwegian_ssh",4,100,"Long_rough_dab",1e-06,0
"49350",2,72,"Norwegian_ssh",4,100,"Mackerel",1e-06,0
"49351",2,72,"Norwegian_ssh",4,100,"North_atl_cod",1e-06,0
"49352",2,72,"Norwegian_ssh",4,100,"Norwegian_ssh",1e-06,0
"49353",2,72,"Norwegian_ssh",4,100,"Polar_cod",1e-06,0
"49354",2,72,"Norwegian_ssh",4,100,"Redfish",1e-06,0
"49355",2,72,"Norwegian_ssh",4,100,"Saithe",1e-06,0
"49356",2,72,"Norwegian_ssh",4,100,"allotherprey",0.998685899263359,100
"49357",2,73,"Norwegian_ssh",1,100,"Blue_whiting",1e-06,0
"49358",2,73,"Norwegian_ssh",1,100,"Capelin",0.0216852796137531,0
"49359",2,73,"Norwegian_ssh",1,100,"Green_halibut",1e-06,0
"49360",2,73,"Norwegian_ssh",1,100,"Haddock",1e-06,0
"49361",2,73,"Norwegian_ssh",1,100,"Long_rough_dab",1e-06,0
"49362",2,73,"Norwegian_ssh",1,100,"Mackerel",1e-06,0
"49363",2,73,"Norwegian_ssh",1,100,"North_atl_cod",1e-06,0
"49364",2,73,"Norwegian_ssh",1,100,"Norwegian_ssh",1e-06,0
"49365",2,73,"Norwegian_ssh",1,100,"Polar_cod",1e-06,0
"49366",2,73,"Norwegian_ssh",1,100,"Redfish",1e-06,0
"49367",2,73,"Norwegian_ssh",1,100,"Saithe",1e-06,0
"49368",2,73,"Norwegian_ssh",1,100,"allotherprey",0.978314720386247,100
"49369",2,73,"Norwegian_ssh",2,100,"Blue_whiting",1e-06,0
"49370",2,73,"Norwegian_ssh",2,100,"Capelin",0.0218553395148783,0
"49371",2,73,"Norwegian_ssh",2,100,"Green_halibut",1e-06,0
"49372",2,73,"Norwegian_ssh",2,100,"Haddock",1e-06,0
"49373",2,73,"Norwegian_ssh",2,100,"Long_rough_dab",1e-06,0
"49374",2,73,"Norwegian_ssh",2,100,"Mackerel",1e-06,0
"49375",2,73,"Norwegian_ssh",2,100,"North_atl_cod",1e-06,0
"49376",2,73,"Norwegian_ssh",2,100,"Norwegian_ssh",1e-06,0
"49377",2,73,"Norwegian_ssh",2,100,"Polar_cod",1e-06,0
"49378",2,73,"Norwegian_ssh",2,100,"Redfish",1e-06,0
"49379",2,73,"Norwegian_ssh",2,100,"Saithe",1e-06,0
"49380",2,73,"Norwegian_ssh",2,100,"allotherprey",0.978144660485122,100
"49381",2,73,"Norwegian_ssh",3,100,"Blue_whiting",1e-06,0
"49382",2,73,"Norwegian_ssh",3,100,"Capelin",0.015500410811879,0
"49383",2,73,"Norwegian_ssh",3,100,"Green_halibut",1e-06,0
"49384",2,73,"Norwegian_ssh",3,100,"Haddock",1e-06,0
"49385",2,73,"Norwegian_ssh",3,100,"Long_rough_dab",1e-06,0
"49386",2,73,"Norwegian_ssh",3,100,"Mackerel",1e-06,0
"49387",2,73,"Norwegian_ssh",3,100,"North_atl_cod",1e-06,0
"49388",2,73,"Norwegian_ssh",3,100,"Norwegian_ssh",1e-06,0
"49389",2,73,"Norwegian_ssh",3,100,"Polar_cod",1e-06,0
"49390",2,73,"Norwegian_ssh",3,100,"Redfish",1e-06,0
"49391",2,73,"Norwegian_ssh",3,100,"Saithe",1e-06,0
"49392",2,73,"Norwegian_ssh",3,100,"allotherprey",0.984499589188121,100
"49393",2,73,"Norwegian_ssh",4,100,"Blue_whiting",1e-06,0
"49394",2,73,"Norwegian_ssh",4,100,"Capelin",0.0050885346870352,0
"49395",2,73,"Norwegian_ssh",4,100,"Green_halibut",1e-06,0
"49396",2,73,"Norwegian_ssh",4,100,"Haddock",1e-06,0
"49397",2,73,"Norwegian_ssh",4,100,"Long_rough_dab",1e-06,0
"49398",2,73,"Norwegian_ssh",4,100,"Mackerel",1e-06,0
"49399",2,73,"Norwegian_ssh",4,100,"North_atl_cod",1e-06,0
"49400",2,73,"Norwegian_ssh",4,100,"Norwegian_ssh",1e-06,0
"49401",2,73,"Norwegian_ssh",4,100,"Polar_cod",1e-06,0
"49402",2,73,"Norwegian_ssh",4,100,"Redfish",1e-06,0
"49403",2,73,"Norwegian_ssh",4,100,"Saithe",1e-06,0
"49404",2,73,"Norwegian_ssh",4,100,"allotherprey",0.994911465312965,100
"49405",2,74,"Norwegian_ssh",2,100,"Blue_whiting",1e-06,0
"49406",2,74,"Norwegian_ssh",2,100,"Capelin",0.0255102057657311,0
"49407",2,74,"Norwegian_ssh",2,100,"Green_halibut",1e-06,0
"49408",2,74,"Norwegian_ssh",2,100,"Haddock",1e-06,0
"49409",2,74,"Norwegian_ssh",2,100,"Long_rough_dab",1e-06,0
"49410",2,74,"Norwegian_ssh",2,100,"Mackerel",1e-06,0
"49411",2,74,"Norwegian_ssh",2,100,"North_atl_cod",1e-06,0
"49412",2,74,"Norwegian_ssh",2,100,"Norwegian_ssh",1e-06,0
"49413",2,74,"Norwegian_ssh",2,100,"Polar_cod",1e-06,0
"49414",2,74,"Norwegian_ssh",2,100,"Redfish",1e-06,0
"49415",2,74,"Norwegian_ssh",2,100,"Saithe",1e-06,0
"49416",2,74,"Norwegian_ssh",2,100,"allotherprey",0.974489794234269,100
"49417",2,74,"Norwegian_ssh",3,100,"Blue_whiting",1e-06,0
"49418",2,74,"Norwegian_ssh",3,100,"Capelin",0.0229028277854276,0
"49419",2,74,"Norwegian_ssh",3,100,"Green_halibut",1e-06,0
"49420",2,74,"Norwegian_ssh",3,100,"Haddock",1e-06,0
"49421",2,74,"Norwegian_ssh",3,100,"Long_rough_dab",1e-06,0
"49422",2,74,"Norwegian_ssh",3,100,"Mackerel",1e-06,0
"49423",2,74,"Norwegian_ssh",3,100,"North_atl_cod",1e-06,0
"49424",2,74,"Norwegian_ssh",3,100,"Norwegian_ssh",1e-06,0
"49425",2,74,"Norwegian_ssh",3,100,"Polar_cod",1e-06,0
"49426",2,74,"Norwegian_ssh",3,100,"Redfish",1e-06,0
"49427",2,74,"Norwegian_ssh",3,100,"Saithe",1e-06,0
"49428",2,74,"Norwegian_ssh",3,100,"allotherprey",0.977097172214572,100
"49429",2,74,"Norwegian_ssh",4,100,"Blue_whiting",1e-06,0
"49430",2,74,"Norwegian_ssh",4,100,"Capelin",0.00226172524301074,0
"49431",2,74,"Norwegian_ssh",4,100,"Green_halibut",1e-06,0
"49432",2,74,"Norwegian_ssh",4,100,"Haddock",1e-06,0
"49433",2,74,"Norwegian_ssh",4,100,"Long_rough_dab",1e-06,0
"49434",2,74,"Norwegian_ssh",4,100,"Mackerel",1e-06,0
"49435",2,74,"Norwegian_ssh",4,100,"North_atl_cod",1e-06,0
"49436",2,74,"Norwegian_ssh",4,100,"Norwegian_ssh",1e-06,0
"49437",2,74,"Norwegian_ssh",4,100,"Polar_cod",1e-06,0
"49438",2,74,"Norwegian_ssh",4,100,"Redfish",1e-06,0
"49439",2,74,"Norwegian_ssh",4,100,"Saithe",1e-06,0
"49440",2,74,"Norwegian_ssh",4,100,"allotherprey",0.997738274756989,100
"49441",2,75,"Norwegian_ssh",2,100,"Blue_whiting",1e-06,0
"49442",2,75,"Norwegian_ssh",2,100,"Capelin",0.0150708740515041,0
"49443",2,75,"Norwegian_ssh",2,100,"Green_halibut",1e-06,0
"49444",2,75,"Norwegian_ssh",2,100,"Haddock",1e-06,0
"49445",2,75,"Norwegian_ssh",2,100,"Long_rough_dab",1e-06,0
"49446",2,75,"Norwegian_ssh",2,100,"Mackerel",1e-06,0
"49447",2,75,"Norwegian_ssh",2,100,"North_atl_cod",1e-06,0
"49448",2,75,"Norwegian_ssh",2,100,"Norwegian_ssh",1e-06,0
"49449",2,75,"Norwegian_ssh",2,100,"Polar_cod",1e-06,0
"49450",2,75,"Norwegian_ssh",2,100,"Redfish",1e-06,0
"49451",2,75,"Norwegian_ssh",2,100,"Saithe",1e-06,0
"49452",2,75,"Norwegian_ssh",2,100,"allotherprey",0.984929125948496,100
"49453",2,75,"Norwegian_ssh",3,100,"Blue_whiting",1e-06,0
"49454",2,75,"Norwegian_ssh",3,100,"Capelin",0.0148895555488581,0
"49455",2,75,"Norwegian_ssh",3,100,"Green_halibut",1e-06,0
"49456",2,75,"Norwegian_ssh",3,100,"Haddock",1e-06,0
"49457",2,75,"Norwegian_ssh",3,100,"Long_rough_dab",1e-06,0
"49458",2,75,"Norwegian_ssh",3,100,"Mackerel",1e-06,0
"49459",2,75,"Norwegian_ssh",3,100,"North_atl_cod",1e-06,0
"49460",2,75,"Norwegian_ssh",3,100,"Norwegian_ssh",1e-06,0
"49461",2,75,"Norwegian_ssh",3,100,"Polar_cod",1e-06,0
"49462",2,75,"Norwegian_ssh",3,100,"Redfish",1e-06,0
"49463",2,75,"Norwegian_ssh",3,100,"Saithe",1e-06,0
"49464",2,75,"Norwegian_ssh",3,100,"allotherprey",0.985110444451142,100
"49465",2,75,"Norwegian_ssh",4,100,"Blue_whiting",1e-06,0
"49466",2,75,"Norwegian_ssh",4,100,"Capelin",0.00238022229933413,0
"49467",2,75,"Norwegian_ssh",4,100,"Green_halibut",1e-06,0
"49468",2,75,"Norwegian_ssh",4,100,"Haddock",1e-06,0
"49469",2,75,"Norwegian_ssh",4,100,"Long_rough_dab",1e-06,0
"49470",2,75,"Norwegian_ssh",4,100,"Mackerel",1e-06,0
"49471",2,75,"Norwegian_ssh",4,100,"North_atl_cod",1e-06,0
"49472",2,75,"Norwegian_ssh",4,100,"Norwegian_ssh",1e-06,0
"49473",2,75,"Norwegian_ssh",4,100,"Polar_cod",1e-06,0
"49474",2,75,"Norwegian_ssh",4,100,"Redfish",1e-06,0
"49475",2,75,"Norwegian_ssh",4,100,"Saithe",1e-06,0
"49476",2,75,"Norwegian_ssh",4,100,"allotherprey",0.997619777700666,100
"49477",2,76,"Norwegian_ssh",2,100,"Blue_whiting",1e-06,0
"49478",2,76,"Norwegian_ssh",2,100,"Capelin",0.0221344689243458,0
"49479",2,76,"Norwegian_ssh",2,100,"Green_halibut",1e-06,0
"49480",2,76,"Norwegian_ssh",2,100,"Haddock",1e-06,0
"49481",2,76,"Norwegian_ssh",2,100,"Long_rough_dab",1e-06,0
"49482",2,76,"Norwegian_ssh",2,100,"Mackerel",1e-06,0
"49483",2,76,"Norwegian_ssh",2,100,"North_atl_cod",1e-06,0
"49484",2,76,"Norwegian_ssh",2,100,"Norwegian_ssh",1e-06,0
"49485",2,76,"Norwegian_ssh",2,100,"Polar_cod",1e-06,0
"49486",2,76,"Norwegian_ssh",2,100,"Redfish",1e-06,0
"49487",2,76,"Norwegian_ssh",2,100,"Saithe",1e-06,0
"49488",2,76,"Norwegian_ssh",2,100,"allotherprey",0.977865531075654,100
"49489",2,76,"Norwegian_ssh",3,100,"Blue_whiting",1e-06,0
"49490",2,76,"Norwegian_ssh",3,100,"Capelin",0.0230007854643816,0
"49491",2,76,"Norwegian_ssh",3,100,"Green_halibut",1e-06,0
"49492",2,76,"Norwegian_ssh",3,100,"Haddock",1e-06,0
"49493",2,76,"Norwegian_ssh",3,100,"Long_rough_dab",1e-06,0
"49494",2,76,"Norwegian_ssh",3,100,"Mackerel",1e-06,0
"49495",2,76,"Norwegian_ssh",3,100,"North_atl_cod",1e-06,0
"49496",2,76,"Norwegian_ssh",3,100,"Norwegian_ssh",1e-06,0
"49497",2,76,"Norwegian_ssh",3,100,"Polar_cod",1e-06,0
"49498",2,76,"Norwegian_ssh",3,100,"Redfish",1e-06,0
"49499",2,76,"Norwegian_ssh",3,100,"Saithe",1e-06,0
"49500",2,76,"Norwegian_ssh",3,100,"allotherprey",0.976999214535618,100
"49501",2,76,"Norwegian_ssh",4,100,"Blue_whiting",1e-06,0
"49502",2,76,"Norwegian_ssh",4,100,"Capelin",0.0107628294496088,0
"49503",2,76,"Norwegian_ssh",4,100,"Green_halibut",1e-06,0
"49504",2,76,"Norwegian_ssh",4,100,"Haddock",1e-06,0
"49505",2,76,"Norwegian_ssh",4,100,"Long_rough_dab",1e-06,0
"49506",2,76,"Norwegian_ssh",4,100,"Mackerel",1e-06,0
"49507",2,76,"Norwegian_ssh",4,100,"North_atl_cod",1e-06,0
"49508",2,76,"Norwegian_ssh",4,100,"Norwegian_ssh",1e-06,0
"49509",2,76,"Norwegian_ssh",4,100,"Polar_cod",1e-06,0
"49510",2,76,"Norwegian_ssh",4,100,"Redfish",1e-06,0
"49511",2,76,"Norwegian_ssh",4,100,"Saithe",1e-06,0
"49512",2,76,"Norwegian_ssh",4,100,"allotherprey",0.989237170550391,100
"49513",2,77,"Norwegian_ssh",2,100,"Blue_whiting",1e-06,0
"49514",2,77,"Norwegian_ssh",2,100,"Capelin",0.0168876868237165,0
"49515",2,77,"Norwegian_ssh",2,100,"Green_halibut",1e-06,0
"49516",2,77,"Norwegian_ssh",2,100,"Haddock",1e-06,0
"49517",2,77,"Norwegian_ssh",2,100,"Long_rough_dab",1e-06,0
"49518",2,77,"Norwegian_ssh",2,100,"Mackerel",1e-06,0
"49519",2,77,"Norwegian_ssh",2,100,"North_atl_cod",1e-06,0
"49520",2,77,"Norwegian_ssh",2,100,"Norwegian_ssh",1e-06,0
"49521",2,77,"Norwegian_ssh",2,100,"Polar_cod",1e-06,0
"49522",2,77,"Norwegian_ssh",2,100,"Redfish",1e-06,0
"49523",2,77,"Norwegian_ssh",2,100,"Saithe",1e-06,0
"49524",2,77,"Norwegian_ssh",2,100,"allotherprey",0.983112313176283,100
"49525",2,77,"Norwegian_ssh",3,100,"Blue_whiting",1e-06,0
"49526",2,77,"Norwegian_ssh",3,100,"Capelin",0.0170109310917849,0
"49527",2,77,"Norwegian_ssh",3,100,"Green_halibut",1e-06,0
"49528",2,77,"Norwegian_ssh",3,100,"Haddock",1e-06,0
"49529",2,77,"Norwegian_ssh",3,100,"Long_rough_dab",1e-06,0
"49530",2,77,"Norwegian_ssh",3,100,"Mackerel",1e-06,0
"49531",2,77,"Norwegian_ssh",3,100,"North_atl_cod",1e-06,0
"49532",2,77,"Norwegian_ssh",3,100,"Norwegian_ssh",1e-06,0
"49533",2,77,"Norwegian_ssh",3,100,"Polar_cod",1e-06,0
"49534",2,77,"Norwegian_ssh",3,100,"Redfish",1e-06,0
"49535",2,77,"Norwegian_ssh",3,100,"Saithe",1e-06,0
"49536",2,77,"Norwegian_ssh",3,100,"allotherprey",0.982989068908215,100
"49537",2,77,"Norwegian_ssh",4,100,"Blue_whiting",1e-06,0
"49538",2,77,"Norwegian_ssh",4,100,"Capelin",0.014324001781371,0
"49539",2,77,"Norwegian_ssh",4,100,"Green_halibut",1e-06,0
"49540",2,77,"Norwegian_ssh",4,100,"Haddock",1e-06,0
"49541",2,77,"Norwegian_ssh",4,100,"Long_rough_dab",1e-06,0
"49542",2,77,"Norwegian_ssh",4,100,"Mackerel",1e-06,0
"49543",2,77,"Norwegian_ssh",4,100,"North_atl_cod",1e-06,0
"49544",2,77,"Norwegian_ssh",4,100,"Norwegian_ssh",1e-06,0
"49545",2,77,"Norwegian_ssh",4,100,"Polar_cod",1e-06,0
"49546",2,77,"Norwegian_ssh",4,100,"Redfish",1e-06,0
"49547",2,77,"Norwegian_ssh",4,100,"Saithe",1e-06,0
"49548",2,77,"Norwegian_ssh",4,100,"allotherprey",0.985675998218629,100
"49549",2,78,"Norwegian_ssh",2,100,"Blue_whiting",1e-06,0
"49550",2,78,"Norwegian_ssh",2,100,"Capelin",0.0128259366329365,0
"49551",2,78,"Norwegian_ssh",2,100,"Green_halibut",1e-06,0
"49552",2,78,"Norwegian_ssh",2,100,"Haddock",1e-06,0
"49553",2,78,"Norwegian_ssh",2,100,"Long_rough_dab",1e-06,0
"49554",2,78,"Norwegian_ssh",2,100,"Mackerel",1e-06,0
"49555",2,78,"Norwegian_ssh",2,100,"North_atl_cod",1e-06,0
"49556",2,78,"Norwegian_ssh",2,100,"Norwegian_ssh",1e-06,0
"49557",2,78,"Norwegian_ssh",2,100,"Polar_cod",1e-06,0
"49558",2,78,"Norwegian_ssh",2,100,"Redfish",1e-06,0
"49559",2,78,"Norwegian_ssh",2,100,"Saithe",1e-06,0
"49560",2,78,"Norwegian_ssh",2,100,"allotherprey",0.987174063367063,100
"49561",2,78,"Norwegian_ssh",3,100,"Blue_whiting",1e-06,0
"49562",2,78,"Norwegian_ssh",3,100,"Capelin",0.0133017669436862,0
"49563",2,78,"Norwegian_ssh",3,100,"Green_halibut",1e-06,0
"49564",2,78,"Norwegian_ssh",3,100,"Haddock",1e-06,0
